uid,mapping_days,Map_changes,Reverted_changes,restored_changesets,restored_map_edits,revert_contributors,Discussed_changesets,dis_responses,com_changesets,num_comments,nodes_Created,nodes_Modified,nodes_Deleted,Ways_Created,Ways_Modified,Ways_Deleted,Relations_Created,Relations_Modified,Relations_Deleted,Overall,comments,Unique_comments,Median_length,Registered_timeStamp,Sun,Mon,Tue,Wed,Thu,Fri,Sat,years_passed,average_year,efficient_year,iD,JOSM,JOSM (Reverter),Potlatch,Merkaartor,Vespucci,Go Map!!,StreetComplete,OsmAnd,Maps.Me,Level0,Every Door,RapiD,Pic4Review,Rosemary,Mapzen,unKnowEditors,acc
10216874,1340,1639397,1950,427,1555,208,33,0,0,0,1002328,207140,46223,190380,178940,7347,6,7020,13,19530,19530,22,12.0,1565481600,2010,2837,3908,2551,2661,3321,2242,4,335.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8640798140337062
497849,3680,3454439,1682,2888,27403,1943,46,35,453,562,1862484,696669,300242,254727,283266,42573,2919,8657,1943,19513,19170,10031,29.0,1311897600,3700,2590,2393,2336,1805,3073,3616,13,283.0769231,1.0,0.312612105,97.52472711,1.081330395,0.896838005,0.0,0.0,0.0,0.0,0.0,0.0,0.179367601,0.0,0.0,0.0,0.0,0.0,0.005124789,0.9332170486879754
651869,3647,5089432,493,664,1536,324,32,30,45,73,2755472,1551408,184961,269126,249392,26625,10858,34640,7471,19448,19445,611,25.0,1333843200,3824,2194,1950,1974,2376,2491,4639,12,303.9166667,1.0,0.030851501,94.46215549,0.0,0.0,0.0,0.0,0.0,3.537638832,0.0,0.0,1.959070341,0.0,0.0,0.0,0.0,0.0,0.010283834,0.8827518147715152
1707814,1590,8324037,3795,2567,95986,746,48,34,123,156,3191912,2112473,1464378,417627,927759,196682,836,11238,1125,18605,18369,1298,10.0,1375833600,2815,2751,2645,2410,2509,2598,2877,10,159.0,0.8,0.016124698,99.43026068,0.236495566,0.27411986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005374899,0.0,0.0,0.0,0.037624295,0.9049145288523196
1122708,2281,2666677,658,557,10972,313,20,13,58,80,1850567,262785,275958,173039,78997,24321,2060,2318,269,18582,18501,10603,26.0,1355011200,2127,2800,3097,2790,2977,2753,2038,11,207.3636364,1.0,57.77490715,27.56876043,0.242208946,0.355239787,0.0,1.846170407,0.0,0.091501157,0.26373863,0.0,0.979600624,0.016147263,0.118413262,0.021529684,0.0,0.0,10.72178266,0.9069943693583192
9176,3325,2162071,5691,1609,12271,919,63,37,68,78,314086,499818,427067,77542,581319,65753,7424,48270,2331,18243,15516,4411,17.0,1182038400,3905,1734,2852,1918,2198,2104,3532,17,195.5882353,1.0,0.045111086,92.51155972,0.011277772,7.398218112,0.0,0.0,0.0,0.0,0.005638886,0.0,0.005638886,0.0,0.0,0.0,0.0,0.0,0.022555543,0.7760456516845042
443130,2730,5470922,1077,250,476,116,79,41,151,167,2583439,1096067,1059285,333958,343268,50962,1091,2571,276,18067,17973,4438,30.0,1303516800,2955,2516,2523,2315,2239,2590,2929,13,210.0,0.846153846,8.871905632,83.35825442,0.127374425,0.0,0.0,2.126599103,4.269812261,0.642410146,0.348895165,0.0,0.0,0.0,0.077532259,0.011076037,0.011076037,0.0,0.155064518,0.9639833133489484
6466263,1615,2207123,291,825,2625,395,40,21,281,355,541816,1044516,342966,50250,171916,43679,5780,5659,541,17752,17729,4799,44.0,1502409600,3550,2985,2609,1978,1715,2367,2548,6,269.1666667,1.0,6.483776476,68.76971609,0.078864353,0.0,0.0,0.0,0.0,1.751915277,0.61964849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.29607932,0.8670200492592552
8724788,1142,1534884,1720,312,21453,258,54,28,115,155,1076065,238056,56847,54845,96084,4116,1040,7456,325,17735,17720,1759,42.0,1534982400,454,4167,3188,2965,3178,3135,648,5,228.4,1.0,0.033831407,96.31801522,0.10149422,0.0,0.0,0.016915703,0.005638568,3.10685086,0.0,0.0,0.0,0.242458416,0.011277136,0.028192839,0.0,0.0,0.135325627,0.8314384490594886
476483,2073,3022898,2239,653,2252,372,47,0,0,0,1777577,526346,231567,220441,235643,24065,371,7833,34,17365,16373,16,21.0,1308873600,2393,2569,2628,2281,2422,2462,2610,13,159.4615385,1.0,94.62136481,0.0,0.0,5.378635186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8214411825007502
165,4026,1165000,927,462,16589,247,47,30,213,309,425766,177768,220119,61851,243294,20361,779,7907,186,17147,15766,8233,14.0,1123804800,1937,2814,2916,2444,2675,2296,2065,18,223.6666667,1.0,0.104326481,0.024547407,0.0,99.1469776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122737036,0.0,0.0,0.0,0.012273704,0.589137772,0.589275383781427
42429,1935,3414154,2624,291,2020,203,8,3,4,5,1355072,856324,502757,131799,462484,62651,2105,15293,8,17042,15286,5152,17.0,1212278400,2455,2377,2421,2422,2473,2372,2522,16,120.9375,0.8125,0.012189176,30.76548025,0.012189176,69.16747928,0.042662116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9528401750854756
16076232,343,173669,15,6,8,6,11,4,5,6,145829,785,1468,16998,8454,90,8,35,2,16758,16758,1054,26.0,1653350400,0,2777,3344,3796,3663,2876,302,2,171.5,1.0,99.45697577,0.543024227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8753406053009499
131670,1781,343009,217,121,564,92,36,18,21,24,106854,74496,31262,20925,91502,6223,290,8923,55,16730,16727,4103,22.0,1244073600,2282,3044,2630,2781,2429,2364,1200,15,118.7333333,1.0,0.131500299,47.45367603,0.071727436,1.398684997,0.0,0.083682008,0.0,49.41422594,0.035863718,0.0,1.41063957,0.0,0.0,0.0,0.0,0.0,0.0,0.9110979128963026
15671,2429,659286,3693,341,4481,235,257,71,1350,1940,142992,162822,101575,16277,54408,3174,83,6256,184,16702,16475,10526,34.0,1191715200,1135,3546,2903,2184,3038,2545,1351,16,151.8125,1.0,5.221100697,56.29055516,0.264359529,0.024032684,0.0,0.0,17.70608027,0.006008171,0.078106224,0.0,0.612833453,2.198990627,0.018024513,0.060081711,0.012016342,0.018024513,17.48978611,0.8479200739453288
38487,3032,59857446,1811,234,8161,98,12,10,126,152,52631599,818496,3516069,1498771,1374805,59685,9894,3276,372,16531,14090,7323,22.0,1211068800,1952,2670,2564,2531,2301,2564,1949,16,189.5,1.0,20.12391574,46.15861214,0.254027261,17.13754647,1.573729864,0.012391574,0.0,1.232961586,0.353159851,0.0,0.0,0.0,0.043370508,0.0,0.0,0.030978934,13.07930607,0.951060890729664
4803528,116,199342,295,227,253,199,5,0,2,2,61969,98749,12923,9466,15827,270,5,122,1,16434,16434,38,36.0,1477872000,0,3218,3379,3385,3285,3167,0,7,16.57142857,0.285714286,82.70049897,17.29950103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9135357504041904
238419,1610,649220,281,98,305,64,45,25,260,350,412443,111996,30630,33909,55138,2639,880,1555,17,16270,12929,3116,13.0,1267228800,2033,2047,2791,2346,2299,2735,2019,14,115.0,1.0,78.8309054,1.678037986,0.036879956,0.08605323,0.0,0.0,0.0,0.030733296,0.362652898,0.0,0.497879403,0.0,0.0,0.0,0.0,0.098346549,18.37851128,0.9192338506642846
2500,2718,7237886,38689,1086,5637,215,105,23,23,32,4617581,1579164,187250,423848,449648,10458,497,10783,23,16139,5023,815,0.0,1148428800,2234,2820,2345,2307,2313,2381,1739,18,151.0,0.777777778,8.845808191,14.1802542,0.0,76.91616382,0.0,0.032096546,0.0,0.0,0.012838619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012838619,0.9041693520338998
292665,4377,5814644,1758,281,7741,97,56,21,69,95,2495571,2105288,40695,309847,845044,4297,2304,7174,40,16067,16013,4229,30.0,1274832000,2986,2100,2082,2176,1943,1835,2945,14,312.6428571,1.0,0.168056766,63.25781153,0.448151376,5.713930039,0.0,0.0,0.0,0.54774057,0.0,0.0,0.199178389,0.0,0.0,0.0,0.0,0.0,29.66513133,0.967553704936258
436419,1598,3960703,7974,618,2113,405,125,49,57,72,1578811,598257,1505069,64268,133626,63868,1094,7937,2199,16042,16012,2841,34.0,1302566400,3395,2585,2074,2375,1824,2254,1535,13,122.9230769,1.0,33.27095808,59.68687625,0.081087824,0.255738523,0.0,0.474051896,0.0,3.368263473,0.0,0.0,1.615518962,0.0499002,0.355538922,0.06237525,0.0,0.0,0.779690619,0.908925450594315
26139,2517,1727042,1071,315,10415,147,27,25,701,1148,1266145,208356,50037,117454,67366,3208,7253,5074,100,15989,15551,3353,23.0,1201910400,2331,2122,2517,2260,2079,2220,2460,16,157.3125,1.0,1.80546726,57.16465353,0.559440559,1.195168468,0.0,0.0,37.9020979,0.0,0.006357279,0.0,1.18245391,0.006357279,0.0,0.012714558,0.0,0.0,0.165289256,0.8864771523790906
4085780,1511,4020259,1656,254,3147,142,63,22,193,235,2472611,305210,814353,238489,62619,121844,2007,2143,971,15671,15665,5583,18.0,1465344000,2130,2276,2162,2337,1897,2626,2243,8,188.875,0.875,83.6577117,11.86905749,0.012762427,0.031906069,0.0,0.063812137,0.0,0.134005488,0.593452875,0.0,3.509667539,0.0,0.031906069,0.012762427,0.0,0.0,0.082955778,0.8902724640691336
5211,1819,837764,903,972,2601,476,123,105,305,534,214461,229719,37557,35250,221907,61370,1420,35947,1111,15652,15647,11289,46.0,1166227200,4257,1369,1122,1175,1223,1462,5044,17,107.0,0.882352941,0.0,97.97366402,0.102275633,0.012784454,0.006392227,0.006392227,0.0,0.313219126,0.0,0.0,1.061109691,0.012784454,0.0,0.0,0.0,0.0,0.511378164,0.9632454308864986
5294,2167,889234,59,97,272,59,26,15,23,36,146390,74089,516398,19369,121180,8270,298,1827,92,15521,4489,392,0.0,1167091200,3389,698,639,662,930,3637,5566,17,127.4705882,1.0,0.0,99.96669997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033300033,0.9774707072751952
483075,1820,229320,139,85,255,45,42,29,289,384,91031,36306,13626,17684,68638,1195,44,535,17,15331,15318,4394,28.0,1309910400,2162,2177,2001,2374,2177,2363,2077,13,140.0,1.0,33.5398865,0.0,0.0,3.039592982,0.0,0.006522732,0.22829561,62.2464288,0.013045463,0.0,0.0,0.0,0.730545953,0.0,0.0,0.03913639,0.156545561,0.9675563473895392
621202,177,87385,38,238,614,201,7,2,2,3,1403,14065,30144,3155,25318,8362,1337,3557,185,15165,15163,10106,100.0,1331251200,2558,1785,2302,3170,2295,1075,1980,12,14.75,0.583333333,2.413452028,90.48466864,0.164853281,0.006594131,0.0,0.0,0.019782394,0.0,0.0,0.0,0.0,0.0,0.013188262,0.0,0.0,0.0,6.897461259,0.7680162687564412
2041119,2157,1082928,229,86,328,51,64,41,74,118,691310,194645,50336,81637,59887,4517,176,378,42,14960,14821,4398,22.0,1398038400,3310,1250,1288,1288,1660,2599,3565,10,215.7,1.0,25.82564514,71.91469448,0.086910015,0.060168472,0.0,0.0,0.0,2.072469581,0.0,0.0,0.0,0.020056157,0.013370771,0.0,0.0,0.0,0.006685386,0.954181409940248
71862,1061,995693,3422,848,19585,448,39,20,347,435,48711,110370,55955,5414,766692,5774,87,2404,276,14907,14876,3608,18.0,1223337600,2829,1300,1603,1169,1372,2344,4290,15,70.73333333,1.0,0.060463554,99.17366476,0.241854216,0.0,0.0,0.0,0.0,0.517299295,0.0,0.0,0.0,0.0,0.0,0.006718173,0.0,0.0,0.0,0.93836439675768
14002,1098,559755,744,333,4624,237,22,14,26,45,274919,129237,40873,17374,54682,3014,980,38058,394,14896,13279,2806,28.0,1190246400,1497,2395,2274,2458,2312,2429,1531,16,68.625,0.875,0.154414233,84.16918429,0.214837194,15.46156428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8968567379968369
103253,3317,1830617,656,607,1549,338,61,29,100,120,1074932,419249,46588,109382,165620,4353,1376,5370,304,14709,13637,8409,20.0,1235865600,2812,2222,2093,2054,2030,1604,1894,15,221.1333333,1.0,0.082113042,83.6868756,0.082113042,12.92596141,0.0,1.90228548,0.0,0.006842754,0.609005064,0.0,0.513206514,0.0,0.0,0.0,0.0,0.0,0.191597099,0.7607364707437538
8570285,838,746446,3711,300,377,254,195,101,103,235,436804,149113,58103,78592,15448,4293,2251,1590,251,14632,14632,1259,21.0,1531958400,975,2586,2300,2233,2342,2647,1549,6,139.6666667,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8723724631771224
13203,3146,1803950,1062,316,1242,242,53,21,21,27,757816,662801,31021,101597,186116,8082,16215,20255,38,14386,10773,2103,20.0,1189382400,1986,2131,2095,2063,1930,2080,2101,16,196.625,1.0,33.73898761,0.209048828,0.0,59.25787666,2.717634762,0.097058384,3.979393758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9653253775526284
9625546,912,1943801,4952,64,121,56,5,5,6,6,1154694,673195,53664,16449,42796,583,672,1686,62,14248,14243,2388,39.0,1555027200,0,2656,2828,2806,2866,2681,411,5,182.4,1.0,0.0,99.99298147,0.007018529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9412215467168844
1802220,508,812450,109,28,45,24,3,1,1,1,548726,130247,42435,47300,40515,2463,366,393,3,14115,13667,719,21.0,1384128000,626,2510,2684,3539,2521,1694,541,10,50.8,1.0,94.15809996,0.028358738,0.0,0.014179369,0.0,0.0,4.409783765,0.0,0.0,0.0,0.0,0.0,0.730237504,0.0,0.028358738,0.0,0.630981921,0.8979543407606596
3450290,2203,17154468,1475,531,6892,231,84,56,210,255,14758829,522195,719278,855659,290496,28995,7012,7974,300,14115,14059,8329,6.0,1449792000,1963,1914,2058,2045,2223,1942,1970,8,275.375,1.0,23.52732686,72.75820515,0.34734529,0.007088679,0.007088679,0.375700007,0.0,0.021266038,0.0,0.0,0.396966045,0.0,0.964060396,0.0,0.0,0.0,1.59495286,0.8925775558263143
56597,2611,8191331,2699,1563,28855,594,28,19,45,51,5693212,1161564,595083,423608,243345,63580,984,4252,639,13795,13274,1347,10.0,1217721600,1983,2187,2107,2099,1893,1876,1650,16,163.1875,1.0,9.24363583,86.81681461,0.836328956,3.1032206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7744139801925279
1247041,1825,1036593,1055,39,71,31,59,3,3,3,844080,33926,35673,66014,52901,2659,206,1119,97,13494,4070,734,0.0,1362355200,1589,2383,2376,2432,1564,2192,958,11,165.9090909,1.0,16.1775604,0.007410701,0.0,78.8646806,0.0,0.0,4.942937602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007410701,0.9234299592294072
4803527,111,219646,1754,189,199,171,7,0,3,3,68853,115053,12920,6893,15324,500,16,83,0,13404,13404,83,36.0,1477872000,0,2817,2807,2575,2498,2707,0,7,15.85714286,0.285714286,79.24500149,20.75499851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8918813997137824
411298,2137,3505221,2830,616,1384,227,33,25,111,174,1777314,615821,527026,213375,328520,22507,9548,15825,600,13356,13233,5385,24.0,1298073600,2172,1532,1352,1672,1881,2249,2498,13,164.3846154,1.0,8.700861101,86.44702359,0.029951329,0.404342943,0.007487832,0.0,0.0,0.247098465,2.313740172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.849494571,0.9648074109240028
1108251,2041,2254723,1108,156,1052,69,42,30,55,82,551745,331488,1036356,49318,227079,53688,594,5471,56,13346,12679,3978,20.0,1354579200,2050,1926,1936,1945,1840,1872,1777,11,185.5454545,1.0,3.813876817,57.60527499,0.089914581,37.53184475,0.0,0.839202757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119886108,0.9491445474570154
4803525,115,196309,492,169,183,154,6,0,2,2,71662,85598,12829,10481,15384,226,4,120,0,13258,13258,83,37.0,1477872000,0,2930,2825,2805,2329,2369,0,7,16.42857143,0.285714286,79.61985216,20.38014784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7647488138109984
610947,1729,1105158,215,195,733,124,7,4,45,77,664544,145389,138299,93862,45813,14844,996,1327,82,13175,13089,8602,14.0,1330214400,3298,1409,1044,1431,1445,1467,3081,12,144.0833333,1.0,2.573250342,41.17959617,0.258084105,5.207226355,0.0,0.0,19.34112646,0.022772127,0.0,0.0,0.060725672,0.0,0.007590709,0.113860635,0.0,0.0,31.23576742,0.7778481977332221
697239,972,662749,10,12,16,8,2,0,0,0,363909,136874,22144,79285,57345,2762,170,235,24,13123,13121,394,22.0,1338940800,1735,1985,2068,1834,1831,1912,1758,12,81.0,0.75,0.0,98.71218471,0.0,1.287815286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8811402247486881
413914,583,594727,286,35,919,23,8,3,3,3,455873,64141,19215,28202,22302,1585,509,2885,13,12945,106,5,0.0,1298505600,1825,1926,1792,2065,1840,1983,1514,13,44.84615385,0.692307692,0.208832856,99.78343259,0.0,0.00773455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9265516001345742
115894,3883,1882079,20431,2101,34307,732,145,102,1383,1979,700872,456620,230400,50418,414409,14264,166,12630,842,12939,11710,8127,21.0,1239321600,1651,1902,1879,1793,1776,1906,2032,15,258.8666667,1.0,0.803833668,8.061524192,1.916834132,89.14051631,0.02318751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01545834,0.0,0.038645849,0.7088099362273056
47892,3348,999471,691,381,1272,222,25,22,252,342,505522,184921,135538,90270,67157,11446,490,3132,122,12900,12444,5517,24.0,1214438400,2130,1940,1759,1568,1581,1801,2121,16,209.25,1.0,4.259317256,78.43720639,0.900407141,0.0,0.0,0.007829627,8.041027247,0.0,0.0,0.0,0.0,3.452865644,0.015659255,0.0,0.0,0.0,4.885687441,0.9214778871577184
8710057,755,958105,50,50,289,44,0,0,0,0,631778,243211,40670,12748,27161,851,123,1548,15,12881,12880,2556,40.0,1534636800,0,2679,2567,2582,2662,2224,167,5,151.0,0.8,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8719479186822862
110639,2537,4472584,931,468,5442,329,19,7,10,10,3202140,421228,483289,171884,137118,43839,2541,4767,770,12738,12629,1443,21.0,1237939200,2820,1530,1583,1486,1363,1154,2802,15,169.1333333,1.0,0.38570529,96.19804786,0.275503778,0.598236776,0.0,0.039357683,0.0,0.354219144,2.093828715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055100756,0.8613704202478639
219297,1057,11167069,48866,1983,29507,588,122,74,465,638,4910066,692095,3958564,98589,1075124,328318,8251,67478,1798,12729,12633,4934,32.0,1263513600,2233,1974,1223,1280,1801,1731,2487,14,75.5,0.928571429,4.297273941,89.10362165,1.084138581,1.280540498,0.007856077,0.086416843,0.0,0.589205751,0.0,0.0,0.109985073,0.518501061,0.015712153,0.0,0.0,0.031424307,2.875324063,0.9538144312742736
28237,2830,4123871,104,30,57,28,2,1,11,14,2965383,693253,151124,212133,82816,13549,2089,1489,30,12646,12454,1805,35.0,1203638400,3006,1736,1339,1225,1126,1266,2948,16,176.875,1.0,4.830840598,95.15316324,0.0,0.00799808,0.00799808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9760378175168825
316694,802,339888,157,141,200,96,6,5,8,11,198007,67727,11300,23897,35471,1499,1199,660,109,12567,12565,9889,23.0,1278720000,3012,2064,1511,1127,1018,1237,2598,14,57.28571429,0.928571429,2.634091994,94.6920261,0.0,2.522680248,0.0,0.0,0.0,0.055705873,0.055705873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039789909,0.8892263203490176
280679,2022,2743808,406,45,72,38,15,5,37,48,1689567,572428,261486,82316,122117,13181,51,1503,2,12433,12386,6092,19.0,1272844800,1758,1673,1876,1753,1798,1787,1788,14,144.4285714,1.0,0.281508888,0.080431111,0.0,99.63001689,0.0,0.008043111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8968386039165999
2137840,2044,4108810,760,1331,3517,883,32,21,55,64,3025964,258674,130162,406450,276099,6619,495,4190,144,12276,12265,3943,35.0,1403308800,2665,1519,1516,1613,1430,1539,1994,10,204.4,1.0,0.162919518,99.37275986,0.097751711,0.016291952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.350276963,0.8696238205699431
311318,2066,3368412,692,775,51777,259,51,38,561,906,2237194,424835,215230,289715,142451,26333,4758,2742,1638,12239,11504,2394,16.0,1277769600,1626,1716,1810,1918,1716,1793,1660,14,147.5714286,1.0,3.374734434,83.69831672,4.584082366,2.361496977,0.163425396,0.0,0.0,0.0,0.0,0.0,0.163425396,0.0,0.065370159,0.0,0.0,5.523778395,0.065370159,0.907806056593696
9333062,877,812321,693,44,64,40,37,20,22,28,488563,115353,53189,80961,58643,9533,622,5395,62,12143,12137,2840,31.0,1546732800,2723,1391,1880,1654,1512,1250,1733,5,175.4,1.0,43.00419995,0.617639792,0.0,0.0,0.0,0.0,12.36926624,0.0,0.057646381,0.0,0.024705592,0.008235197,19.81388454,0.469406242,0.0,0.0,23.63501606,0.9063906837680622
625303,1999,2208753,4498,222,595,87,50,30,45,54,1654432,268461,68983,131997,70939,9166,1394,3242,81,11787,9493,3883,23.0,1331510400,1932,1368,1527,1720,1468,1694,2078,12,166.5833333,1.0,24.56933311,22.47143101,0.008528057,3.505031554,0.0,0.0,30.47074876,0.0,0.324066178,0.0,0.0,0.0,0.059696401,0.0,0.0,0.0,18.59116493,0.9190321012193444
61341,1143,613298,2904,192,1303,117,52,26,36,58,137660,265551,56126,23767,106779,3077,3979,6787,373,11541,10840,2304,21.0,1219363200,1601,1734,1434,1598,1360,2412,1402,15,76.2,1.0,0.12156999,53.9683918,0.816255644,0.208405696,0.008683571,3.629732546,1.180965613,39.47551233,0.0,0.0,0.0,0.0,0.017367141,0.277874262,0.0,0.008683571,0.286557833,0.9656759847837166
720609,1816,883950,672,182,976,60,7,3,93,99,547427,107450,62068,69816,83586,8959,1045,3440,145,11443,9799,1329,4.0,1341705600,1514,1976,1916,1639,1579,1528,1291,12,151.3333333,1.0,74.70069038,0.0,0.0,25.29930962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9491265575991396
12493764,929,1491869,9262,726,15249,287,60,29,489,550,983928,197792,102000,92524,98383,10300,1562,5016,384,11428,11428,6519,28.0,1610755200,2100,1687,1555,1511,1429,1627,1519,3,309.6666667,1.0,90.29576479,3.220161008,0.358767938,0.0,0.0,0.0,0.0,0.463773189,0.0,0.0,0.03500175,0.0,5.04900245,0.008750438,0.0,0.0,0.568778439,0.937508111191082
6107419,796,781081,1075,414,2133,165,46,27,74,89,471564,41325,60702,40623,150413,7245,1119,7586,613,11187,11187,4247,22.0,1496275200,1359,1997,1645,1438,1516,1827,1405,7,113.7142857,0.714285714,90.29230357,3.933136676,0.026816841,0.0,0.0,0.464825244,0.0,4.496290337,0.044694735,0.0,0.0,0.44694735,0.044694735,0.0,0.0,0.0,0.250290516,0.8939173947898722
251543,932,151375,1275,166,442,131,124,42,122,159,58800,37371,4615,8789,31366,390,1674,8264,99,11057,11033,6824,29.0,1269388800,1241,1597,1504,1543,1802,1815,1555,14,66.57142857,1.0,0.009044863,82.75144718,1.18487699,1.248191027,0.0,0.479377713,0.0,14.05571635,0.009044863,0.0,0.0,0.054269175,0.0,0.0,0.0,0.0,0.208031838,0.9415154029075594
445671,2197,1517403,10333,633,2840,378,110,57,60,68,521755,263146,85014,88610,519226,13659,3502,21096,176,10941,10907,6765,39.0,1303862400,1401,1747,1526,1737,1664,1594,1272,13,169.0,1.0,0.0,84.0387604,0.009141603,15.952098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9263967661620144
8076764,541,2053032,40,60,153,50,4,4,4,4,1396130,434530,155099,26271,35068,2758,939,2111,126,10817,10817,2926,26.0,1522972800,0,2103,1968,2077,2495,1997,177,6,90.16666667,0.5,0.0,99.95377646,0.046223537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9571433191760816
9388995,770,1374756,55,37,74,33,1,1,1,3,846566,426525,67441,8243,24754,171,238,792,26,10778,10776,1430,41.0,1548374400,0,2168,2328,2042,2021,1835,384,5,154.0,0.8,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8948275957216706
339581,190,433083,5615,128,746,97,289,56,144,218,476,173407,631,111,60512,25,20,197841,36,10754,10747,1308,119.0,1282953600,1818,1706,2241,1471,1288,1021,1209,13,14.61538462,1.0,1.91627907,97.10697674,0.093023256,0.055813953,0.0,0.0,0.0,0.037209302,0.0,0.0,0.018604651,0.0,0.009302326,0.0,0.0,0.0,0.762790698,0.9208900063391344
118021,340,218214,216,297,736,224,26,6,10,10,18940,47691,54083,4230,91238,749,3,744,5,10623,10588,260,26.0,1240272000,3461,1248,601,556,1132,940,2685,15,22.66666667,1.0,0.207097807,98.13611974,0.047067683,0.05648122,0.0,0.0,0.0,1.421444037,0.094135367,0.0,0.0,0.0,0.0,0.0,0.018827073,0.0,0.018827073,0.8465309349454795
